"REF_DATE","GEO","DGUID","Class of electricity producer","Type of electricity generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","New Brunswick","2016A000213","Electricity producer, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v52300515","5.2.10","","..","","","0"
"2018","New Brunswick","2016A000213","Electricity producer, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v108795628","5.2.13","4769048","","","","0"
"2018","New Brunswick","2016A000213","Electricity producer, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v52300522","5.3.1","541971","","","","0"
"2018","New Brunswick","2016A000213","Electricity producer, industries","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units","0","v52300523","5.3.2","0","","","","0"
"2018","New Brunswick","2016A000213","Electricity producer, industries","Hydraulic turbine","Megawatt hours","210","units","0","v52300524","5.3.3","0","","","","0"
"2018","New Brunswick","2016A000213","Electricity producer, industries","Total thermal generation","Megawatt hours","210","units","0","v52300525","5.3.6","541971","","","","0"
"2018","New Brunswick","2016A000213","Electricity producer, industries","Conventional steam turbine","Megawatt hours","210","units","0","v52300526","5.3.7","","..","","","0"
"2018","New Brunswick","2016A000213","Electricity producer, industries","Internal combustion turbine","Megawatt hours","210","units","0","v79441552","5.3.9","","..","","","0"
"2018","New Brunswick","2016A000213","Electricity producer, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v108795629","5.3.13","541971","","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v52300527","6.1.1","212966773","","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units","0","v52300529","6.1.2","210424757","","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v52300530","6.1.3","199783076","","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v52300531","6.1.5","10640210","","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v115963815","6.1.11","1471","","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v103742512","6.1.12","0","","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Total thermal generation","Megawatt hours","210","units","0","v52300532","6.1.6","2542016","","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v52300533","6.1.7","","..","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Nuclear steam turbine","Megawatt hours","210","units","0","v52300534","6.1.8","0","","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Internal combustion turbine","Megawatt hours","210","units","0","v52300535","6.1.9","","..","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v52300528","6.1.10","","..","","","0"
"2018","Quebec","2016A000224","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v108795630","6.1.13","2542016","","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v52300536","6.2.1","191492531","","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units","0","v52300538","6.2.2","190133299","","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v52300539","6.2.3","179885929","","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v52300540","6.2.5","10245899","","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Solar","Megawatt hours","210","units","0","v115963816","6.2.11","1471","","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v103742513","6.2.12","0","","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Total thermal generation","Megawatt hours","210","units","0","v52300541","6.2.6","1359232","","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v52300542","6.2.7","","..","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Nuclear steam turbine","Megawatt hours","210","units","0","v52300543","6.2.8","0","","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Internal combustion turbine","Megawatt hours","210","units","0","v52300544","6.2.9","","..","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v52300537","6.2.10","","..","","","0"
"2018","Quebec","2016A000224","Electricity producer, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v108795631","6.2.13","1359232","","","","0"
"2018","Quebec","2016A000224","Electricity producer, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v52300545","6.3.1","21474242","","","","0"
"2018","Quebec","2016A000224","Electricity producer, industries","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units","0","v52300546","6.3.2","20291458","","","","0"
"2018","Quebec","2016A000224","Electricity producer, industries","Hydraulic turbine","Megawatt hours","210","units","0","v52300547","6.3.3","19897147","","","","0"
"2018","Quebec","2016A000224","Electricity producer, industries","Wind power turbine","Megawatt hours","210","units","0","v115963817","6.3.5","394311","","","","0"
"2018","Quebec","2016A000224","Electricity producer, industries","Solar","Megawatt hours","210","units","0","v115963818","6.3.11","0","","","","0"
"2018","Quebec","2016A000224","Electricity producer, industries","Other types of electricity generation","Megawatt hours","210","units","0","v113651380","6.3.12","0","","","","0"
"2018","Quebec","2016A000224","Electricity producer, industries","Total thermal generation","Megawatt hours","210","units","0","v52300548","6.3.6","1182784","","","","0"
"2018","Quebec","2016A000224","Electricity producer, industries","Conventional steam turbine","Megawatt hours","210","units","0","v52300549","6.3.7","","..","","","0"
"2018","Quebec","2016A000224","Electricity producer, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v108795632","6.3.13","1182784","","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v52300550","7.1.1","156273287","","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units","0","v52300552","7.1.2","52369402","","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v52300553","7.1.3","38281002","","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v52300554","7.1.5","11922166","","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v54055580","7.1.11","2163275","","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v79441553","7.1.12","2959","","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Total thermal generation","Megawatt hours","210","units","0","v52300555","7.1.6","103903885","","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v52300556","7.1.7","","..","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Nuclear steam turbine","Megawatt hours","210","units","0","v52300557","7.1.8","90155236","","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Internal combustion turbine","Megawatt hours","210","units","0","v52300558","7.1.9","","..","","","0"
"2018","Ontario","2016A000235","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v52300551","7.1.10","","..","","","0"
