"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WDEIBUS","200811","15.039","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200812","15.875","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200813","177.348","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200901","16.882","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200902","15.081","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200903","14.479","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200904","12.241","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200905","12.822","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200906","15.194","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200907","16.248","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200908","16.779","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200909","14.498","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200910","13.83","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200911","14.914","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200912","17.077","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","200913","180.046","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201001","17.362","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201002","16.329","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201003","16.444","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201004","14.876","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201005","14.27","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201006","16.205","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201007","17.274","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201008","17.996","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201009","16.067","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201010","14.985","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201011","16.297","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201012","17.49","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201013","195.597","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201101","16.907","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201102","15.547","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201103","15.293","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201104","11.949","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201105","13.181","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201106","15.634","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201107","16.96","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201108","17.169","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201109","15.493","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201110","14.041","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201111","13.667","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201112","16.318","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201113","182.159","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201201","16.837","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201202","16.026","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201203","15.607","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201204","12.707","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201205","14.018","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201206","16.377","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201207","17.736","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201208","17.931","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201209","16.49","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201210","15.106","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201211","15.019","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201212","16.338","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201213","190.191","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201301","17.125","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201302","15.3","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201303","16.977","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201304","13.65","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201305","15.337","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201306","16.785","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201307","18.448","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201308","19.909","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201309","18.036","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201310","17.522","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201311","18.528","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201312","19.81","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201313","207.426","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201401","21.381","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201402","19.968","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201403","22.136","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201404","18.1","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201405","17.285","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201406","21.855","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201407","22.764","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201408","22.576","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201409","20.837","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201410","20.279","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201411","21.604","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201412","22.468","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201413","251.253","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201501","22.132","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201502","20.921","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201503","20.609","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201504","17.821","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201505","18.431","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201506","20.611","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201507","22.354","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201508","22.964","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201509","19.935","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201510","17.459","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201511","19.195","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201512","21.426","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201513","243.857","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201601","20.69","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201602","20.495","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201603","19.47","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201604","15.235","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201605","15.721","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201606","18.136","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201607","20.066","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201608","21.396","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201609","19.065","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201610","15.671","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201611","17.837","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201612","20.625","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201613","224.407","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201701","20.438","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201702","18.489","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201703","20.939","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201704","16.792","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201705","16.758","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201706","18.422","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201707","20.092","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201708","21.052","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201709","18.055","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201710","18.039","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201711","19.036","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201712","21.212","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201713","229.324","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201801","21.462","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201802","18.849","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201803","19.658","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201804","15.966","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201805","17.231","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201806","18.98","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201807","20.821","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201808","19.835","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201809","16.949","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201810","16.629","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201811","17.001","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201812","17.681","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201813","221.063","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201901","19.947","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201902","16.6","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201903","16.678","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201904","15.678","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201905","18.961","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201906","17.357","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201907","18.947","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201908","21.181","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201909","18.224","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201910","15.146","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201911","14.653","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201912","18.012","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201913","211.387","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202001","16.97","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202002","16.797","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202003","15.908","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202004","13.669","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202005","15.813","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202006","15.079","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202007","16.219","5","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","194913","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195013","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195113","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195213","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195313","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195413","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195513","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195613","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195713","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195813","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195913","Not Available","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
